,0,1,2,3,4
1817,12.10.2012,"1 770,8400","33,8600","1 679,4100","653,3200"
1818,11.10.2012,"1 768,5700","33,9800","1 682,2900","656,0600"
1819,10.10.2012,"1 770,5200","33,8500","1 699,7800","659,9100"
1820,09.10.2012,"1 767,5300","34,8200","1 677,6100","651,4600"
1821,06.10.2012,"1 782,5700","34,8100","1 706,8900","665,2300"
1822,05.10.2012,"1 787,5100","34,7400","1 698,9600","662,3700"
1823,04.10.2012,"1 782,4400","34,9500","1 678,8900","649,8900"
1824,03.10.2012,"1 780,3000","34,3800","1 676,7000","645,6500"
1825,02.10.2012,"1 779,0600","34,8200","1 666,0100","640,0800"
1826,29.09.2012,"1 770,3200","33,7500","1 651,0400","634,1700"
1827,28.09.2012,"1 760,4200","33,9800","1 639,8200","631,8600"
1828,27.09.2012,"1 770,4800","34,1400","1 633,2000","635,4100"
1829,26.09.2012,"1 770,0000","33,7900","1 621,9800","647,1900"
1830,25.09.2012,"1 766,8600","34,8500","1 615,6400","653,0900"
1831,22.09.2012,"1 777,3500","34,3200","1 638,3200","676,3700"
1832,21.09.2012,"1 786,7300","35,1800","1 636,4800","673,0700"
1833,20.09.2012,"1 760,8000","33,8000","1 627,3400","668,8000"
1834,19.09.2012,"1 744,1000","34,2800","1 645,0700","671,1300"
1835,18.09.2012,"1 737,8900","34,1300","1 666,8400","675,5900"
1836,15.09.2012,"1 756,2400","32,7000","1 678,4600","685,6500"
1837,14.09.2012,"1 746,9500","34,2500","1 662,6600","684,4500"
1838,13.09.2012,"1 763,7300","33,9200","1 655,7000","686,1600"
1839,12.09.2012,"1 768,4700","34,3300","1 630,5500","682,4600"
1840,11.09.2012,"1 767,2100","32,8600","1 627,7400","674,1500"
1841,08.09.2012,"1 745,6600","33,8300","1 625,2300","663,8900"
1842,07.09.2012,"1 768,7200","33,2300","1 635,6900","669,8000"
1843,06.09.2012,"1 763,2300","33,4800","1 612,4200","661,6700"
1844,05.09.2012,"1 751,1000","32,8600","1 607,7200","657,3800"
1845,04.09.2012,"1 757,2100","31,8100","1 608,1700","660,7800"
1846,01.09.2012,"1 735,7500","32,1000","1 578,9500","647,0800"
1847,31.08.2012,"1 720,3900","31,9100","1 582,3000","657,2200"
1848,30.08.2012,"1 717,2600","31,7900","1 568,4100","654,1900"
1849,29.08.2012,"1 712,4300","31,2600","1 567,7900","661,9100"
1850,28.08.2012,"1 708,1000","31,1200","1 574,8900","658,8500"
1851,25.08.2012,"1 704,3500","31,0100","1 570,8800","659,6500"
1852,24.08.2012,"1 693,4700","29,8800","1 577,8600","647,8500"
1853,23.08.2012,"1 677,5300","29,5700","1 559,4200","646,2700"
1854,22.08.2012,"1 668,7500","28,8700","1 523,8700","621,6700"
1855,21.08.2012,"1 662,6600","29,0300","1 513,1500","618,6400"
1856,18.08.2012,"1 655,1400","28,5100","1 490,8000","601,0300"
1857,17.08.2012,"1 644,6200","28,3500","1 433,8500","591,8000"
1858,16.08.2012,"1 633,1900","28,5100","1 431,7000","589,8800"
1859,15.08.2012,"1 649,3000","28,6500","1 430,1800","589,9500"
1860,14.08.2012,"1 662,2600","28,5700","1 434,5300","596,3600"
1861,11.08.2012,"1 649,5600","28,7400","1 437,7900","594,8000"
1862,10.08.2012,"1 632,3100","28,1800","1 431,1500","595,1300"
1863,09.08.2012,"1 637,3400","28,5300","1 431,5200","596,0400"
1864,08.08.2012,"1 642,0900","28,2200","1 434,4100","593,5100"
1865,07.08.2012,"1 650,2300","27,9900","1 433,7700","591,5900"
1866,04.08.2012,"1 668,4600","28,6800","1 456,1100","599,3900"
1867,03.08.2012,"1 674,2900","29,0800","1 458,8000","608,3600"
1868,02.08.2012,"1 678,5400","29,3100","1 467,7800","612,2700"
1869,01.08.2012,"1 680,2600","28,6200","1 469,2900","609,8700"
1870,31.07.2012,"1 672,8700","28,7000","1 446,7500","588,8400"
1871,28.07.2012,"1 676,5000","28,8000","1 467,5500","593,4400"
1872,27.07.2012,"1 681,2800","28,4300","1 469,4200","593,6400"
1873,26.07.2012,"1 682,5500","28,5400","1 474,2800","597,7700"
1874,25.07.2012,"1 650,3200","28,2700","1 461,4700","591,7200"
1875,24.07.2012,"1 635,7900","28,1800","1 451,0300","592,2800"
1876,21.07.2012,"1 626,1300","28,2000","1 453,5500","597,8600"
1877,20.07.2012,"1 629,4200","27,8800","1 457,2000","600,2000"
1878,19.07.2012,"1 645,5500","28,5700","1 476,2500","606,3400"
1879,18.07.2012,"1 666,3800","28,2600","1 491,9100","611,1800"
1880,17.07.2012,"1 661,2700","28,8200","1 492,4200","607,2400"
1881,14.07.2012,"1 657,9700","28,0000","1 497,3100","607,9600"
1882,13.07.2012,"1 646,7500","28,5200","1 485,2800","604,8400"
1883,12.07.2012,"1 663,9200","29,1000","1 504,0200","611,1100"
1884,11.07.2012,"1 690,4600","28,8800","1 525,6000","618,0900"
1885,10.07.2012,"1 676,9300","28,9800","1 527,3700","614,1300"
1886,07.07.2012,"1 669,5600","29,7100","1 538,7100","609,4000"
1887,06.07.2012,"1 687,9200","29,3500","1 552,4600","623,2800"
1888,05.07.2012,"1 674,3400","28,9100","1 532,4800","622,3100"
1889,04.07.2012,"1 679,6300","28,5700","1 531,8700","608,7800"
1890,03.07.2012,"1 669,3900","28,3200","1 508,0700","606,5800"
1891,30.06.2012,"1 655,9600","28,2900","1 484,5100","599,2900"
1892,29.06.2012,"1 660,3800","28,4200","1 489,0700","614,2700"
1893,28.06.2012,"1 654,9300","28,9700","1 487,5900","614,9900"
1894,27.06.2012,"1 688,6000","28,5000","1 534,7500","644,1900"
1895,26.06.2012,"1 673,2100","28,5900","1 531,3700","649,4500"
1896,23.06.2012,"1 692,4700","30,0500","1 545,3700","657,3700"
1897,22.06.2012,"1 692,6900","29,9500","1 541,4100","652,7400"
1898,21.06.2012,"1 692,2900","30,1200","1 548,2900","656,5300"
1899,20.06.2012,"1 703,2700","29,7400","1 554,2200","657,8800"
1900,19.06.2012,"1 677,1600","29,6100","1 535,1100","646,6900"
1901,16.06.2012,"1 689,5800","30,0800","1 553,9300","662,4000"
1902,15.06.2012,"1 695,6800","30,2400","1 555,3300","651,4600"
1903,14.06.2012,"1 697,2500","30,0400","1 527,0200","652,4800"
1904,10.06.2012,"1 651,6500","29,5100","1 484,5500","642,2200"
1905,09.06.2012,"1 658,7100","30,8200","1 493,4700","645,1700"
1906,08.06.2012,"1 677,4800","30,3900","1 512,1400","646,8800"
1907,07.06.2012,"1 721,7500","28,8600","1 541,2200","656,7600"
1908,06.06.2012,"1 714,2600","29,2300","1 501,8400","647,9200"
1909,05.06.2012,"1 757,6000","29,9600","1 539,8100","664,3000"
1910,02.06.2012,"1 684,0200","30,4800","1 514,2600","653,0000"
1911,01.06.2012,"1 658,9100","29,2900","1 494,3400","645,5700"
1912,31.05.2012,"1 615,8400","29,4700","1 474,2100","621,8200"
1913,30.05.2012,"1 623,4600","29,4200","1 481,3600","625,1400"
1914,29.05.2012,"1 615,7300","28,9000","1 472,4700","611,9100"
1915,26.05.2012,"1 593,3000","28,6700","1 460,0500","604,4400"
1916,25.05.2012,"1 584,6200","28,2300","1 440,7400","599,8900"
1917,24.05.2012,"1 568,8400","28,3200","1 435,6600","609,3800"
1918,23.05.2012,"1 573,7700","28,3500","1 459,1600","610,2300"
1919,22.05.2012,"1 593,0500","28,5300","1 470,5800","618,0900"
1920,19.05.2012,"1 602,7300","27,7300","1 471,5300","611,6200"
1921,18.05.2012,"1 538,9500","27,1100","1 438,4800","600,8600"
1922,17.05.2012,"1 531,1900","28,1600","1 420,1500","590,5700"
1923,16.05.2012,"1 520,2200","27,6300","1 410,0400","583,1300"
1924,15.05.2012,"1 520,8700","27,8100","1 411,8900","575,0700"
1925,13.05.2012,"1 535,9600","27,7300","1 422,4400","587,0200"
1926,12.05.2012,"1 536,3900","28,4300","1 425,8300","585,1100"
1927,11.05.2012,"1 543,2600","27,9200","1 452,0200","596,9200"
1928,06.05.2012,"1 575,2600","28,6500","1 466,2500","635,3700"
1929,05.05.2012,"1 550,4000","28,8900","1 453,8300","624,6300"
1930,04.05.2012,"1 555,8700","28,9100","1 474,8800","631,8200"
1931,03.05.2012,"1 560,4400","29,0700","1 477,8200","637,4000"
1932,29.04.2012,"1 570,4000","29,4000","1 484,9600","639,1100"
1933,28.04.2012,"1 564,6600","29,0400","1 482,3600","632,8600"
1934,27.04.2012,"1 551,4600","29,0700","1 467,4500","626,8900"
1935,26.04.2012,"1 545,8800","29,0700","1 459,9400","630,1300"
1936,25.04.2012,"1 551,8900","29,5100","1 473,5300","636,3800"
1937,24.04.2012,"1 547,2300","30,1400","1 491,3000","633,3000"
1938,21.04.2012,"1 556,5800","29,8700","1 496,7800","626,4300"
1939,20.04.2012,"1 557,9900","29,9900","1 510,5500","627,1800"
1940,19.04.2012,"1 561,5000","30,0100","1 502,2300","626,8800"
1941,18.04.2012,"1 574,1000","29,8400","1 497,8700","622,2100"
1942,17.04.2012,"1 577,1300","30,9700","1 503,2100","615,2500"
1943,14.04.2012,"1 582,8300","29,8200","1 510,3400","614,9400"
1944,13.04.2012,"1 573,8300","30,1400","1 515,3600","611,2800"
1945,12.04.2012,"1 584,8600","30,2300","1 529,2800","610,3700"
1946,11.04.2012,"1 566,1900","29,7900","1 534,9900","616,4700"
1947,10.04.2012,"1 554,0400","29,7900","1 516,8800","605,0400"
1948,07.04.2012,"1 544,8500","29,6200","1 507,9100","601,4600"
1949,06.04.2012,"1 535,2200","30,2600","1 518,6600","605,5700"
1950,05.04.2012,"1 543,8800","31,1900","1 539,3800","610,2700"
1951,04.04.2012,"1 577,3400","30,5300","1 561,5600","620,6700"
1952,03.04.2012,"1 570,0800","30,6000","1 543,6600","618,9700"
1953,31.03.2012,"1 565,9600","29,9800","1 549,2200","612,9000"
1954,30.03.2012,"1 558,9600","30,5300","1 545,0700","610,1200"
1955,29.03.2012,"1 568,1400","30,8700","1 533,5400","611,5500"
1956,28.03.2012,"1 576,5400","30,0000","1 545,8300","622,6100"
1957,27.03.2012,"1 558,1900","29,6400","1 526,2400","621,2100"
1958,24.03.2012,"1 560,7800","30,0500","1 536,2000","618,2600"
1959,23.03.2012,"1 538,2300","30,0600","1 520,3700","637,4800"
1960,22.03.2012,"1 555,0800","30,2600","1 553,2000","653,5800"
1961,21.03.2012,"1 545,7700","30,4200","1 560,3000","653,5600"
1962,20.03.2012,"1 553,9700","30,3200","1 570,8800","657,6600"
1963,17.03.2012,"1 556,4500","30,5400","1 578,1600","661,6600"
1964,16.03.2012,"1 566,2100","31,2300","1 597,8300","663,8600"
1965,15.03.2012,"1 576,9900","31,8600","1 597,8600","663,2400"
1966,14.03.2012,"1 607,8800","32,0400","1 610,9600","664,1200"
1967,13.03.2012,"1 626,4700","32,3100","1 606,2000","673,3800"
1968,12.03.2012,"1 602,7100","32,1700","1 571,8400","655,3300"
1969,08.03.2012,"1 604,5300","31,6800","1 544,9300","643,7200"
1970,07.03.2012,"1 595,9400","32,3600","1 545,2800","651,4400"
1971,06.03.2012,"1 598,9500","33,1600","1 567,8800","664,8200"
1972,03.03.2012,"1 614,8700","32,5500","1 602,1500","669,6800"
1973,02.03.2012,"1 620,6000","35,0600","1 593,2900","662,9300"
1974,01.03.2012,"1 668,5300","33,2200","1 611,6100","670,0300"
1975,29.02.2012,"1 651,8900","32,6600","1 591,6200","658,9900"
1976,28.02.2012,"1 652,8100","33,3100","1 591,9400","664,8700"
1977,25.02.2012,"1 683,9000","32,7100","1 625,6700","678,8600"
1978,23.02.2012,"1 679,4700","32,2100","1 620,3700","680,5000"
1979,22.02.2012,"1 663,0700","32,1300","1 596,0500","671,1600"
1980,21.02.2012,"1 655,9400","32,0600","1 577,9000","663,5200"
1981,18.02.2012,"1 670,4500","32,0000","1 578,8300","670,3000"
1982,17.02.2012,"1 666,6900","32,7200","1 565,6800","659,4900"
1983,16.02.2012,"1 661,1800","32,2600","1 572,1200","662,3500"
1984,15.02.2012,"1 664,7400","32,7300","1 581,5600","666,4800"
1985,14.02.2012,"1 659,4700","32,2400","1 597,9700","675,5100"
1986,11.02.2012,"1 648,7000","32,4800","1 583,8300","674,6600"
1987,10.02.2012,"1 653,6600","32,8000","1 588,7700","681,3100"
1988,09.02.2012,"1 663,9600","31,7700","1 574,2200","673,9800"
1989,08.02.2012,"1 663,7900","32,4200","1 569,9600","679,0600"
1990,07.02.2012,"1 668,9100","32,9800","1 564,9100","674,5600"
1991,04.02.2012,"1 710,5700","32,7300","1 585,6400","690,2500"
1992,03.02.2012,"1 695,9200","32,8000","1 571,2200","673,5200"
1993,02.02.2012,"1 704,9300","32,8500","1 574,9100","677,4700"
1994,01.02.2012,"1 693,8300","32,3400","1 584,6800","676,3600"
1995,31.01.2012,"1 679,6300","32,6800","1 562,9700","664,8200"
1996,28.01.2012,"1 680,9800","32,5600","1 574,5800","668,6800"
1997,27.01.2012,"1 672,0500","30,9100","1 558,8300","679,3600"
1998,26.01.2012,"1 635,7200","31,5000","1 528,2500","667,5000"
1999,25.01.2012,"1 656,7500","32,2100","1 538,6200","674,0200"
2000,24.01.2012,"1 687,3300","30,5800","1 551,3400","684,0000"
2001,21.01.2012,"1 655,7600","30,9700","1 515,9300","671,9600"
2002,20.01.2012,"1 684,0200","30,5100","1 555,4900","678,5700"
2003,19.01.2012,"1 680,4000","30,8400","1 533,3600","658,1700"
2004,18.01.2012,"1 685,5600","30,3200","1 547,6400","662,2600"
2005,17.01.2012,"1 687,4000","30,4300","1 528,7800","657,1000"
2006,14.01.2012,"1 667,3100","31,0500","1 505,8600","641,7400"
2007,13.01.2012,"1 683,1700","30,3600","1 527,8400","652,9000"
2008,12.01.2012,"1 671,8700","30,2500","1 512,9300","653,0600"
2009,11.01.2012,"1 667,2500","29,5600","1 495,0900","648,6600"
2010,31.12.2011,"1 629,8100","27,0800","1 429,5100","658,3400"
2011,30.12.2011,"1 582,7900","29,4900","1 404,1800","654,7300"
2012,29.12.2011,"1 607,4200","29,6500","1 435,9200","667,7300"
2013,28.12.2011,"1 606,5300","29,2000","1 435,1300","652,6100"
2014,27.12.2011,"1 613,8600","29,3400","1 441,6800","655,5800"
2015,24.12.2011,"1 615,4600","29,4500","1 443,1100","656,2300"
2016,23.12.2011,"1 632,7900","30,1900","1 450,1300","641,3400"
2017,22.12.2011,"1 672,3000","29,9000","1 477,7500","648,4900"
2018,21.12.2011,"1 653,9400","29,6600","1 463,3000","635,8100"
2019,20.12.2011,"1 640,5700","30,6700","1 458,2800","641,6000"
2020,17.12.2011,"1 623,5700","29,4200","1 457,0700","630,2200"
2021,16.12.2011,"1 630,5000","30,6800","1 433,6100","629,6400"
2022,15.12.2011,"1 669,8000","32,0100","1 507,4100","655,6600"
2023,14.12.2011,"1 695,3500","31,7900","1 520,2100","665,9200"
2024,13.12.2011,"1 696,7400","32,3200","1 506,8700","674,6600"
2025,10.12.2011,"1 737,6300","33,1300","1 513,3200","674,9500"
2026,09.12.2011,"1 746,1200","32,5800","1 523,2100","674,7500"
2027,08.12.2011,"1 733,7400","31,9000","1 533,4200","677,0700"
2028,07.12.2011,"1 719,9500","32,4800","1 513,9600","631,9800"
2029,06.12.2011,"1 732,9700","32,9400","1 535,2300","645,8900"
2030,03.12.2011,"1 734,4700","32,9700","1 544,2800","650,8000"
2031,02.12.2011,"1 735,6600","31,0900","1 539,2800","607,9800"
2032,01.12.2011,"1 720,2500","32,2600","1 529,4500","579,4700"
2033,30.11.2011,"1 729,0400","32,2200","1 552,8100","587,0900"
2034,29.11.2011,"1 730,9800","31,5500","1 572,4300","598,8800"
2035,26.11.2011,"1 701,6100","32,4300","1 558,4600","578,7100"
2036,25.11.2011,"1 717,1900","31,8500","1 565,5800","593,2800"
2037,24.11.2011,"1 691,9500","31,9600","1 562,5000","596,1000"
2038,23.11.2011,"1 695,1900","30,8600","1 554,8800","590,2000"
2039,22.11.2011,"1 696,6500","32,1100","1 567,2100","592,4300"
2040,19.11.2011,"1 719,7400","33,1000","1 585,5400","606,3800"
2041,18.11.2011,"1 735,1200","34,0400","1 598,7600","634,3700"
2042,17.11.2011,"1 758,0800","33,7300","1 616,2800","653,4500"
2043,16.11.2011,"1 739,8300","33,8900","1 606,7600","646,6500"
2044,15.11.2011,"1 734,0500","32,8900","1 606,9600","641,8100"
2045,12.11.2011,"1 731,3700","33,0900","1 595,9200","636,0100"
2046,11.11.2011,"1 751,3500","34,2900","1 614,4900","639,6500"
2047,10.11.2011,"1 722,7600","33,5300","1 597,9100","640,7100"
2048,09.11.2011,"1 759,2700","33,8100","1 628,8500","658,9900"
2049,08.11.2011,"1 733,7100","33,3700","1 599,0600","638,8400"
2050,04.11.2011,"1 718,0300","33,5500","1 581,6800","640,6100"
2051,03.11.2011,"1 707,6000","32,5200","1 573,4400","632,3300"
2052,02.11.2011,"1 676,9000","33,7400","1 557,6800","625,6400"
2053,01.11.2011,"1 663,9200","34,3100","1 555,4500","630,5100"
2054,29.10.2011,"1 667,7400","32,2500","1 581,2300","641,1400"
2055,28.10.2011,"1 660,7000","32,3800","1 558,6100","634,9200"
2056,27.10.2011,"1 683,7900","31,4500","1 539,3000","636,9500"
2057,26.10.2011,"1 623,9600","31,0800","1 523,7000","630,4600"
2058,25.10.2011,"1 636,2400","30,5200","1 508,4000","616,4400"
2059,22.10.2011,"1 635,1400","31,0200","1 502,1500","600,4600"
2060,21.10.2011,"1 643,4200","32,2500","1 503,1900","602,2800"
2061,20.10.2011,"1 641,5600","30,8200","1 516,2800","610,4900"
2062,19.10.2011,"1 650,8500","32,1600","1 519,4200","603,3900"
2063,18.10.2011,"1 669,1000","31,4500","1 555,4500","634,4400"
2064,15.10.2011,"1 669,9100","31,8500","1 540,3800","602,8000"
2065,14.10.2011,"1 678,2700","32,9900","1 545,8500","606,9000"
2066,13.10.2011,"1 703,9000","31,6800","1 558,4600","620,1500"
2067,12.10.2011,"1 679,2900","32,5700","1 533,7900","611,2900"
2068,11.10.2011,"1 712,4800","32,9100","1 565,3100","632,9200"
2069,08.10.2011,"1 709,2300","32,9200","1 574,6400","619,0900"
2070,07.10.2011,"1 724,0100","29,9900","1 571,9400","621,8800"
2071,06.10.2011,"1 678,9100","32,1100","1 513,1100","588,6700"
2072,05.10.2011,"1 756,7400","32,6200","1 559,2100","622,0000"
2073,04.10.2011,"1 739,2800","31,9000","1 592,6000","632,8500"
2074,01.10.2011,"1 681,7100","31,1700","1 587,7700","647,2900"
2075,30.09.2011,"1 660,1900","31,8100","1 580,2500","641,5300"
2076,29.09.2011,"1 693,0200","34,2700","1 594,8100","664,9300"
2077,28.09.2011,"1 730,9900","29,1700","1 638,7900","670,2300"
2078,27.09.2011,"1 685,5300","34,3400","1 609,3400","655,4300"
2079,24.09.2011,"1 785,8900","39,0700","1 749,7600","686,4800"
2080,23.09.2011,"1 811,3100","41,2900","1 781,0500","692,5200"
2081,22.09.2011,"1 828,2200","39,5700","1 801,7100","723,1100"
2082,21.09.2011,"1 814,6100","40,9700","1 804,4900","727,0600"
2083,20.09.2011,"1 803,2400","39,6700","1 799,2700","720,5000"
2084,17.09.2011,"1 745,3800","39,6000","1 765,9900","721,5100"
2085,16.09.2011,"1 771,2000","40,4400","1 765,3200","703,1800"
2086,15.09.2011,"1 785,5300","39,0700","1 767,9600","703,8600"
2087,14.09.2011,"1 752,8000","39,6100","1 764,4400","693,9400"
2088,13.09.2011,"1 795,5900","40,3400","1 783,9000","713,1700"
2089,10.09.2011,"1 794,1100","40,2300","1 772,6300","727,3800"
2090,09.09.2011,"1 732,9000","38,8700","1 739,5400","718,0100"
2091,08.09.2011,"1 748,3700","39,6800","1 741,7300","710,1600"
2092,07.09.2011,"1 800,2400","40,6600","1 786,9100","729,2400"
2093,06.09.2011,"1 789,1900","40,1000","1 774,5700","732,0900"
2094,03.09.2011,"1 732,2200","38,7500","1 735,9500","734,3700"
2095,02.09.2011,"1 686,3600","38,4100","1 718,4100","730,0900"
2096,01.09.2011,"1 698,2700","38,0400","1 725,7100","725,4400"
2097,31.08.2011,"1 661,6400","38,0900","1 697,8200","702,3200"
2098,30.08.2011,"1 650,4500","37,9000","1 672,6100","689,5400"
2099,27.08.2011,"1 658,7800","36,2000","1 693,1200","693,4000"
2100,26.08.2011,"1 593,9300","39,0800","1 676,1100","694,5900"
2101,25.08.2011,"1 719,1600","39,8500","1 737,7400","708,1100"
2102,24.08.2011,"1 756,1700","40,4900","1 767,8100","711,2200"
2103,23.08.2011,"1 766,1800","39,4900","1 781,4700","709,2000"
2104,20.08.2011,"1 752,2900","37,9400","1 760,7600","702,9900"
2105,19.08.2011,"1 668,0300","37,2000","1 711,2600","722,2400"
2106,18.08.2011,"1 654,7200","36,3400","1 688,8800","700,8500"
2107,17.08.2011,"1 641,7100","36,1600","1 673,0900","688,4300"
2108,16.08.2011,"1 612,5000","35,5300","1 663,5300","698,6300"
2109,13.08.2011,"1 661,4300","37,0900","1 694,5700","697,7100"
2110,12.08.2011,"1 689,1600","36,2300","1 684,4300","696,0900"
2111,11.08.2011,"1 652,4300","36,1400","1 655,4900","703,8400"
2112,10.08.2011,"1 674,0000","37,7000","1 629,5500","682,8400"
2113,09.08.2011,"1 567,7900","35,9800","1 573,5200","669,3900"
2114,06.08.2011,"1 516,9700","37,9200","1 548,8600","673,3000"
2115,05.08.2011,"1 489,8000","36,7400","1 572,8300","705,8500"
2116,04.08.2011,"1 495,7300","35,6400","1 611,0000","739,1200"
2117,03.08.2011,"1 452,3200","35,1500","1 600,7700","743,1500"
2118,02.08.2011,"1 427,6300","35,0600","1 589,1000","743,2300"
2119,30.07.2011,"1 436,1100","35,7700","1 585,8400","735,9600"
2120,29.07.2011,"1 434,8200","36,2000","1 587,8400","736,2600"
2121,28.07.2011,"1 430,2800","35,5900","1 597,0400","739,4000"
2122,27.07.2011,"1 425,8500","36,1200","1 581,7200","718,2400"
2123,26.07.2011,"1 443,5400","35,3800","1 593,8300","718,8700"
2124,23.07.2011,"1 415,1000","35,4500","1 590,6500","717,3500"
2125,22.07.2011,"1 436,0700","34,6300","1 596,2300","713,3200"
2126,21.07.2011,"1 428,5500","36,3600","1 598,7500","715,0600"
2127,20.07.2011,"1 449,9000","36,5000","1 614,6300","720,4300"
2128,19.07.2011,"1 447,9000","34,5800","1 598,9600","711,1500"
2129,16.07.2011,"1 427,4800","35,6300","1 586,1900","699,9500"
2130,15.07.2011,"1 436,7200","33,1600","1 596,8600","708,2100"
2131,14.07.2011,"1 427,6200","31,7100","1 584,3200","701,3200"
2132,13.07.2011,"1 409,4700","33,1800","1 565,0600","689,9000"
2133,12.07.2011,"1 393,6500","32,7600","1 559,3400","693,4400"
2134,09.07.2011,"1 368,2400","32,1500","1 564,6000","701,1600"
2135,08.07.2011,"1 373,2400","31,8300","1 551,1600","692,8100"
2136,07.07.2011,"1 359,2300","31,1700","1 558,4800","695,8400"
2137,06.07.2011,"1 342,5700","30,5500","1 540,7600","679,9000"
2138,05.07.2011,"1 336,6200","30,2600","1 537,5200","677,5800"
2139,02.07.2011,"1 336,7800","31,3600","1 525,0600","673,4300"
2140,01.07.2011,"1 351,3600","30,8200","1 544,9200","680,1600"
2141,30.06.2011,"1 359,4000","30,6500","1 543,5400","669,7700"
2142,29.06.2011,"1 363,9400","30,8700","1 535,0600","666,3100"
2143,28.06.2011,"1 368,0100","31,6500","1 525,6900","664,4100"
